ts_gap,gps_sys_delta,is_duplicate,label_id,label_name
86382.585,-62.179,1,5,ATK4_REPLAY
22.1943,-519370712.2726,0,4,ATK3B_UNDER
-71.1304,2453145506.4487,0,3,ATK3_OVER
29.5901,-519370673.1442,0,4,ATK3B_UNDER
-59.6568,-519370791.5585,0,4,ATK3B_UNDER
-0.943,0.5009,0,0,NORMAL
-20.2428,2453145502.2492,0,3,ATK3_OVER
86418.2744,98.6761,0,1,ATK1_FUTURE
86383.9051,-49.0381,1,5,ATK4_REPLAY
-61.7873,2453145472.9392,0,3,ATK3_OVER
86438.1075,56.8978,0,1,ATK1_FUTURE
-25.7299,2453145531.1368,0,3,ATK3_OVER
86436.5746,-45.4499,0,1,ATK1_FUTURE
81.0962,2453145461.2341,0,3,ATK3_OVER
38.3562,-519370716.8587,0,4,ATK3B_UNDER
-2.3017,-0.0666,0,0,NORMAL
86507.9312,141.461,1,5,ATK4_REPLAY
-14.4667,2453145420.2611,0,3,ATK3_OVER
86398.6283,67.0127,0,1,ATK1_FUTURE
85.495,2453145379.2868,0,3,ATK3_OVER
-12.4517,2453145421.551,0,3,ATK3_OVER
-25.6907,-519370762.321,0,4,ATK3B_UNDER
-45.5454,2453145557.816,0,3,ATK3_OVER
-2.3839,2453145378.4546,0,3,ATK3_OVER
99.468,2453145548.9103,0,3,ATK3_OVER
-3.9602,2453145543.8031,0,3,ATK3_OVER
83.7342,2453145381.6795,0,3,ATK3_OVER
-22.3183,864065.2296,0,2,ATK2_SPOOF
86405.7773,-39.8646,1,5,ATK4_REPLAY
-73.2266,863958.6517,0,2,ATK2_SPOOF
86473.3101,-46.3039,0,1,ATK1_FUTURE
86371.7677,14.0116,1,5,ATK4_REPLAY
25.4521,-519370854.9492,0,4,ATK3B_UNDER
86439.4454,6.2349,0,1,ATK1_FUTURE
8.3826,2453145429.4708,0,3,ATK3_OVER
28.247,863956.1122,0,2,ATK2_SPOOF
39.9456,864019.1448,0,2,ATK2_SPOOF
-0.5317,1.3893,0,0,NORMAL
10.2,-519370657.4592,0,4,ATK3B_UNDER
86416.1995,-26.2207,0,1,ATK1_FUTURE
55.4712,864019.1423,0,2,ATK2_SPOOF
-78.1152,-519370673.8969,0,4,ATK3B_UNDER
86319.152,37.9693,0,1,ATK1_FUTURE
86372.3276,-22.5476,1,5,ATK4_REPLAY
86365.2767,-22.2061,0,1,ATK1_FUTURE
0.6173,2453145414.7083,0,3,ATK3_OVER
86461.7624,87.1811,0,1,ATK1_FUTURE
86420.2491,-33.4998,0,1,ATK1_FUTURE
86456.3108,12.1798,1,5,ATK4_REPLAY
86408.7603,65.386,1,5,ATK4_REPLAY
-0.8307,1.3802,0,0,NORMAL
-58.7004,-519370789.0813,0,4,ATK3B_UNDER
87.9055,2453145491.1678,0,3,ATK3_OVER
58.0953,-519370668.5298,0,4,ATK3B_UNDER
86441.6038,-7.8441,1,5,ATK4_REPLAY
-109.2173,-519370732.3253,0,4,ATK3B_UNDER
15.0357,863889.5028,0,2,ATK2_SPOOF
86458.9477,3.5068,0,1,ATK1_FUTURE
46.0207,2453145464.7821,0,3,ATK3_OVER
86314.1099,-98.2749,1,5,ATK4_REPLAY
0.168,2.0482,0,0,NORMAL
86364.0259,-19.8889,0,1,ATK1_FUTURE
86423.8805,-24.5231,0,1,ATK1_FUTURE
43.4088,864036.6355,0,2,ATK2_SPOOF
86308.5686,95.1734,1,5,ATK4_REPLAY
0.8558,2.2417,0,0,NORMAL
86353.8327,14.7733,1,5,ATK4_REPLAY
-0.4088,2453145513.0498,0,3,ATK3_OVER
-1.387,0.5798,0,0,NORMAL
-0.2645,0.9541,0,0,NORMAL
86354.2387,-48.3745,0,1,ATK1_FUTURE
-5.5211,-519370639.9489,0,4,ATK3B_UNDER
-37.0383,-519370675.9361,0,4,ATK3B_UNDER
86380.4821,-81.4641,1,5,ATK4_REPLAY
86382.6309,-21.4736,0,1,ATK1_FUTURE
2.4993,-2.3524,0,0,NORMAL
-9.4096,864019.8664,0,2,ATK2_SPOOF
2.6716,-0.4683,0,0,NORMAL
30.3367,2453145440.2874,0,3,ATK3_OVER
86393.6826,-4.5848,1,5,ATK4_REPLAY
29.5441,864023.6342,0,2,ATK2_SPOOF
-82.0367,2453145377.9463,0,3,ATK3_OVER
86452.3026,-83.3379,0,1,ATK1_FUTURE
-17.0757,2453145456.5742,0,3,ATK3_OVER
60.7342,-519370629.4443,0,4,ATK3B_UNDER
-1.3086,-2.4946,0,0,NORMAL
38.8283,2453145429.4143,0,3,ATK3_OVER
9.6855,-519370796.9119,0,4,ATK3B_UNDER
16.8312,864069.676,0,2,ATK2_SPOOF
10.7672,864162.063,0,2,ATK2_SPOOF
-55.138,-519370679.76,0,4,ATK3B_UNDER
12.6348,-519370714.2353,0,4,ATK3B_UNDER
86319.5907,-18.8297,0,1,ATK1_FUTURE
32.0716,2453145477.2986,0,3,ATK3_OVER
86312.6391,-87.5542,1,5,ATK4_REPLAY
-18.6901,-519370689.9486,0,4,ATK3B_UNDER
0.5928,-1.1634,0,0,NORMAL
35.8098,864012.4361,0,2,ATK2_SPOOF
-12.0249,-519370755.0497,0,4,ATK3B_UNDER
86393.9097,-49.055,0,1,ATK1_FUTURE
86391.5336,-32.9145,1,5,ATK4_REPLAY
-1.4093,-2.8196,0,0,NORMAL
-0.207,1.6484,0,0,NORMAL
86370.6742,-15.2239,0,1,ATK1_FUTURE
86422.4883,60.1629,1,5,ATK4_REPLAY
86452.3016,64.2612,1,5,ATK4_REPLAY
-13.6808,2453145401.5799,0,3,ATK3_OVER
86317.9819,58.5035,1,5,ATK4_REPLAY
69.1981,-519370707.278,0,4,ATK3B_UNDER
0.6892,-0.6089,0,0,NORMAL
38.3387,2453145514.5668,0,3,ATK3_OVER
86380.923,63.8399,1,5,ATK4_REPLAY
86414.5212,-102.3038,1,5,ATK4_REPLAY
25.5948,2453145505.2072,0,3,ATK3_OVER
86376.1016,23.7017,1,5,ATK4_REPLAY
-8.8507,863999.85,0,2,ATK2_SPOOF
0.3548,-3.5196,0,0,NORMAL
-68.6525,864017.621,0,2,ATK2_SPOOF
-1.3083,-1.5851,0,0,NORMAL
4.2569,-0.5092,0,0,NORMAL
86371.8386,-14.8218,1,5,ATK4_REPLAY
86440.1084,-11.2454,1,5,ATK4_REPLAY
-0.9656,-2.7205,0,0,NORMAL
-130.6098,864020.7709,0,2,ATK2_SPOOF
0.4046,2.4913,0,0,NORMAL
0.8782,1.6091,0,0,NORMAL
-9.3191,-519370843.0044,0,4,ATK3B_UNDER
86398.3763,-51.736,0,1,ATK1_FUTURE
-0.91,-0.2338,0,0,NORMAL
74.3584,-519370744.2258,0,4,ATK3B_UNDER
36.1137,864076.3766,0,2,ATK2_SPOOF
86428.9641,-3.1373,0,1,ATK1_FUTURE
-3.3035,-1.4592,0,0,NORMAL
2.2126,1.2657,0,0,NORMAL
25.2407,-519370653.8035,0,4,ATK3B_UNDER
86451.6893,-18.5185,0,1,ATK1_FUTURE
16.1733,864039.188,0,2,ATK2_SPOOF
-27.2161,2453145331.9897,0,3,ATK3_OVER
86385.9633,-5.7667,0,1,ATK1_FUTURE
86405.1236,5.3578,0,1,ATK1_FUTURE
86421.7354,15.6187,1,5,ATK4_REPLAY
86339.0114,-73.8215,1,5,ATK4_REPLAY
86437.6192,16.1859,0,1,ATK1_FUTURE
-26.3905,2453145457.6702,0,3,ATK3_OVER
86341.7022,56.6515,1,5,ATK4_REPLAY
-3.3494,0.5453,0,0,NORMAL
43.7828,864003.7896,0,2,ATK2_SPOOF
-7.915,2453145500.5478,0,3,ATK3_OVER
16.4951,2453145439.3362,0,3,ATK3_OVER
68.9443,-519370761.6806,0,4,ATK3B_UNDER
-67.2736,864008.8394,0,2,ATK2_SPOOF
-15.9215,-519370660.9945,0,4,ATK3B_UNDER
0.2158,2.4521,0,0,NORMAL
20.7833,2453145361.3476,0,3,ATK3_OVER
-77.7039,-519370687.6889,0,4,ATK3B_UNDER
-7.9806,864071.2771,0,2,ATK2_SPOOF
-91.7616,-519370691.0687,0,4,ATK3B_UNDER
-56.4714,-519370739.5383,0,4,ATK3B_UNDER
86402.2647,8.1481,1,5,ATK4_REPLAY
86337.7342,54.6444,1,5,ATK4_REPLAY
86355.1254,40.305,0,1,ATK1_FUTURE
86431.651,-110.1113,1,5,ATK4_REPLAY
60.7502,-519370776.6714,0,4,ATK3B_UNDER
-53.5453,864102.9883,0,2,ATK2_SPOOF
86381.3664,10.3305,1,5,ATK4_REPLAY
-27.9618,2453145358.7805,0,3,ATK3_OVER
52.3926,-519370716.1783,0,4,ATK3B_UNDER
-88.0908,2453145466.8755,0,3,ATK3_OVER
-2.6844,-0.4181,0,0,NORMAL
-73.0067,2453145552.6172,0,3,ATK3_OVER
86489.7552,78.9182,1,5,ATK4_REPLAY
0.5563,-1.033,0,0,NORMAL
-70.8365,-519370733.636,0,4,ATK3B_UNDER
104.1605,2453145540.2147,0,3,ATK3_OVER
124.0078,-519370750.4635,0,4,ATK3B_UNDER
-16.1813,-519370622.0369,0,4,ATK3B_UNDER
86407.9224,-26.1206,0,1,ATK1_FUTURE
42.3087,864010.2678,0,2,ATK2_SPOOF
4.0975,-1.1313,0,0,NORMAL
86370.9707,4.0685,1,5,ATK4_REPLAY
-62.6661,-519370716.917,0,4,ATK3B_UNDER
-53.65,2453145494.0819,0,3,ATK3_OVER
86419.6167,21.4941,1,5,ATK4_REPLAY
32.6974,864055.5195,0,2,ATK2_SPOOF
86274.4536,-154.1403,1,5,ATK4_REPLAY
55.1391,-519370678.9653,0,4,ATK3B_UNDER
0.8903,-519370700.9166,0,4,ATK3B_UNDER
86312.4442,77.1241,1,5,ATK4_REPLAY
86383.817,-23.147,1,5,ATK4_REPLAY
-25.1675,-519370683.1355,0,4,ATK3B_UNDER
86409.6591,27.8308,0,1,ATK1_FUTURE
0.7238,-2.7814,0,0,NORMAL
37.3209,863973.2485,0,2,ATK2_SPOOF
-16.5513,-519370668.4814,0,4,ATK3B_UNDER
-7.9484,-519370765.162,0,4,ATK3B_UNDER
86426.3803,14.1329,1,5,ATK4_REPLAY
5.9005,2453145396.4196,0,3,ATK3_OVER
86423.468,42.543,0,1,ATK1_FUTURE
-23.55,863980.867,0,2,ATK2_SPOOF
25.7392,2453145512.3707,0,3,ATK3_OVER
86263.0233,10.4325,0,1,ATK1_FUTURE
75.1178,-519370659.6106,0,4,ATK3B_UNDER
25.0407,864052.7267,0,2,ATK2_SPOOF
86403.1349,-33.3375,0,1,ATK1_FUTURE
86403.4928,-44.2599,1,5,ATK4_REPLAY
86425.433,30.5421,0,1,ATK1_FUTURE
-0.504,0.3394,0,0,NORMAL
-32.2798,864008.562,0,2,ATK2_SPOOF
86307.8226,0.8768,0,1,ATK1_FUTURE
32.3155,-519370704.6856,0,4,ATK3B_UNDER
86418.9844,8.5254,0,1,ATK1_FUTURE
-28.2594,-519370607.8153,0,4,ATK3B_UNDER
0.1643,-519370711.2708,0,4,ATK3B_UNDER
0.7717,0.0467,0,0,NORMAL
11.303,864018.4073,0,2,ATK2_SPOOF
18.2258,-519370725.6398,0,4,ATK3B_UNDER
-2.0702,1.282,0,0,NORMAL
28.6414,-519370726.665,0,4,ATK3B_UNDER
-10.1414,-519370717.7859,0,4,ATK3B_UNDER
89.281,864023.6836,0,2,ATK2_SPOOF
1.0969,1.4594,0,0,NORMAL
86391.93,22.8096,1,5,ATK4_REPLAY
86451.406,-67.7562,1,5,ATK4_REPLAY
86413.7362,-45.0125,1,5,ATK4_REPLAY
86471.7989,26.3349,0,1,ATK1_FUTURE
-19.0578,2453145463.2917,0,3,ATK3_OVER
2.49,-519370669.6505,0,4,ATK3B_UNDER
-10.5028,-519370757.022,0,4,ATK3B_UNDER
86345.3552,-15.7895,0,1,ATK1_FUTURE
1.6336,-3.0013,0,0,NORMAL
-3.0677,-4.1688,0,0,NORMAL
3.6738,-3.6154,0,0,NORMAL
2.9266,3.5427,0,0,NORMAL
0.1063,1.3005,0,0,NORMAL
86392.9299,-39.0895,0,1,ATK1_FUTURE
86376.9487,-77.265,0,1,ATK1_FUTURE
8.5469,864080.31,0,2,ATK2_SPOOF
28.0819,-519370781.3757,0,4,ATK3B_UNDER
31.1129,2453145440.8471,0,3,ATK3_OVER
-2.554,0.2946,0,0,NORMAL
6.4521,2453145524.1571,0,3,ATK3_OVER
-30.4552,863983.8359,0,2,ATK2_SPOOF
43.4351,864016.0146,0,2,ATK2_SPOOF
86346.3192,-24.5069,0,1,ATK1_FUTURE
-3.7237,-1.7593,0,0,NORMAL
-6.9456,2453145513.4489,0,3,ATK3_OVER
-66.3174,2453145501.4616,0,3,ATK3_OVER
48.437,864099.7373,0,2,ATK2_SPOOF
-68.4246,2453145420.7506,0,3,ATK3_OVER
0.4654,2.2674,0,0,NORMAL
86398.5958,-31.5481,0,1,ATK1_FUTURE
86359.687,25.3806,1,5,ATK4_REPLAY
-58.3876,2453145446.0768,0,3,ATK3_OVER
10.3703,-519370749.876,0,4,ATK3B_UNDER
86433.7989,-3.1877,0,1,ATK1_FUTURE
55.9544,864045.1689,0,2,ATK2_SPOOF
95.027,864035.2206,0,2,ATK2_SPOOF
-27.4395,-519370644.5768,0,4,ATK3B_UNDER
0.5378,1.5237,0,0,NORMAL
86402.0736,77.1893,1,5,ATK4_REPLAY
51.2966,2453145524.5703,0,3,ATK3_OVER
-45.7278,863955.2858,0,2,ATK2_SPOOF
-11.9006,2453145422.9199,0,3,ATK3_OVER
-98.382,-519370728.4445,0,4,ATK3B_UNDER
85.9119,2453145507.9839,0,3,ATK3_OVER
-13.5337,864038.2848,0,2,ATK2_SPOOF
-22.8196,-519370785.0781,0,4,ATK3B_UNDER
0.9035,0.4907,0,0,NORMAL
86364.8174,-62.0682,1,5,ATK4_REPLAY
-6.6173,863984.1689,0,2,ATK2_SPOOF
86304.5119,67.5085,0,1,ATK1_FUTURE
-1.7754,-5.4994,0,0,NORMAL
1.7353,2453145512.4525,0,3,ATK3_OVER
-91.1935,-519370729.3682,0,4,ATK3B_UNDER
86340.1264,12.4436,1,5,ATK4_REPLAY
23.4461,-519370716.4667,0,4,ATK3B_UNDER
-34.2621,864033.0739,0,2,ATK2_SPOOF
86327.8954,18.8311,1,5,ATK4_REPLAY
0.3171,5.6184,0,0,NORMAL
86483.0189,44.9341,1,5,ATK4_REPLAY
18.1062,2453145443.9229,0,3,ATK3_OVER
86341.5162,-36.3497,0,1,ATK1_FUTURE
-0.6378,-519370796.3181,0,4,ATK3B_UNDER
-64.2591,-519370804.494,0,4,ATK3B_UNDER
86376.9445,39.7029,1,5,ATK4_REPLAY
3.7537,-1.1533,0,0,NORMAL
86451.9145,69.8046,0,1,ATK1_FUTURE
-19.3223,864030.0775,0,2,ATK2_SPOOF
-24.1579,2453145432.6716,0,3,ATK3_OVER
23.2225,2453145467.1979,0,3,ATK3_OVER
86392.1624,0.3912,1,5,ATK4_REPLAY
-50.1154,2453145427.1423,0,3,ATK3_OVER
86392.4841,-41.6924,1,5,ATK4_REPLAY
0.7794,-1.1091,0,0,NORMAL
86436.2262,-1.9378,1,5,ATK4_REPLAY
-67.83,863979.9686,0,2,ATK2_SPOOF
86425.8038,73.9142,1,5,ATK4_REPLAY
-1.3239,-0.3025,0,0,NORMAL
86393.7478,-12.6919,0,1,ATK1_FUTURE
86318.2128,23.2892,1,5,ATK4_REPLAY
66.9098,864024.7466,0,2,ATK2_SPOOF
56.5469,-519370732.1883,0,4,ATK3B_UNDER
56.0892,864010.0234,0,2,ATK2_SPOOF
86452.0705,59.9678,1,5,ATK4_REPLAY
-8.1789,-519370692.8544,0,4,ATK3B_UNDER
-9.6263,2453145480.3395,0,3,ATK3_OVER
86313.2622,-14.8316,1,5,ATK4_REPLAY
-31.4204,863989.0883,0,2,ATK2_SPOOF
86427.2637,-10.3186,1,5,ATK4_REPLAY
-2.4493,2453145461.013,0,3,ATK3_OVER
19.1507,2453145519.2184,0,3,ATK3_OVER
-39.5194,2453145331.3765,0,3,ATK3_OVER
-52.4787,-519370735.6157,0,4,ATK3B_UNDER
-3.1791,-1.7075,0,0,NORMAL
87.599,-519370721.1474,0,4,ATK3B_UNDER
86442.3152,53.2843,0,1,ATK1_FUTURE
-68.9282,2453145429.0766,0,3,ATK3_OVER
86382.1813,-27.0922,1,5,ATK4_REPLAY
3.2992,864021.8724,0,2,ATK2_SPOOF
86351.2837,-5.9994,1,5,ATK4_REPLAY
86434.5531,24.3942,0,1,ATK1_FUTURE
-48.8623,864004.0694,0,2,ATK2_SPOOF
52.6212,863968.7939,0,2,ATK2_SPOOF
86425.0822,3.7843,1,5,ATK4_REPLAY
86482.0453,37.9971,1,5,ATK4_REPLAY
77.3545,864000.2478,0,2,ATK2_SPOOF
-18.7241,2453145426.6945,0,3,ATK3_OVER
86464.4965,34.8206,0,1,ATK1_FUTURE
-12.916,2453145457.3753,0,3,ATK3_OVER
71.8621,-519370660.0843,0,4,ATK3B_UNDER
86366.985,52.8595,0,1,ATK1_FUTURE
86482.8688,-13.277,0,1,ATK1_FUTURE
1.5867,-0.1205,0,0,NORMAL
-20.5776,-519370670.1682,0,4,ATK3B_UNDER
86501.57,-30.9027,0,1,ATK1_FUTURE
86443.4838,37.7626,0,1,ATK1_FUTURE
86411.2149,-30.412,0,1,ATK1_FUTURE
0.5407,-1.0142,0,0,NORMAL
86369.5868,-114.1672,1,5,ATK4_REPLAY
86396.8246,13.5243,0,1,ATK1_FUTURE
-2.1649,0.6031,0,0,NORMAL
49.7037,2453145481.7561,0,3,ATK3_OVER
1.1082,-0.0486,0,0,NORMAL
86428.3945,-17.3843,1,5,ATK4_REPLAY
86401.4163,-11.9736,0,1,ATK1_FUTURE
86413.514,-39.7129,1,5,ATK4_REPLAY
86387.0193,-15.9553,0,1,ATK1_FUTURE
8.1203,2453145376.8697,0,3,ATK3_OVER
86351.7941,5.023,1,5,ATK4_REPLAY
-3.9861,-0.0176,0,0,NORMAL
86332.9524,19.614,1,5,ATK4_REPLAY
16.2759,-519370722.1753,0,4,ATK3B_UNDER
-18.0004,-519370731.7343,0,4,ATK3B_UNDER
-14.5887,864001.6158,0,2,ATK2_SPOOF
-48.1039,863956.7311,0,2,ATK2_SPOOF
86339.6236,66.604,1,5,ATK4_REPLAY
-2.0811,-0.5419,0,0,NORMAL
35.5647,-519370712.4733,0,4,ATK3B_UNDER
12.247,863947.5786,0,2,ATK2_SPOOF
86357.852,-86.8321,1,5,ATK4_REPLAY
-9.5319,-519370696.9786,0,4,ATK3B_UNDER
86281.1355,5.3724,0,1,ATK1_FUTURE
86372.1676,-19.3817,1,5,ATK4_REPLAY
86367.7772,33.2917,0,1,ATK1_FUTURE
5.0987,-1.6615,0,0,NORMAL
2.7072,0.056,0,0,NORMAL
86389.2863,-1.9465,0,1,ATK1_FUTURE
86414.7122,-23.1341,1,5,ATK4_REPLAY
34.5279,863939.3895,0,2,ATK2_SPOOF
86293.7921,29.0042,1,5,ATK4_REPLAY
86433.4305,12.3579,1,5,ATK4_REPLAY
-0.8799,863961.4419,0,2,ATK2_SPOOF
46.8215,-519370726.1344,0,4,ATK3B_UNDER
37.8559,864023.0573,0,2,ATK2_SPOOF
20.7212,2453145472.3982,0,3,ATK3_OVER
86282.2202,16.8198,1,5,ATK4_REPLAY
-53.2522,-519370670.1961,0,4,ATK3B_UNDER
2.0983,0.4737,0,0,NORMAL
0.8606,-2.746,0,0,NORMAL
86439.5006,9.6085,1,5,ATK4_REPLAY
-83.1699,-519370794.7469,0,4,ATK3B_UNDER
71.4169,864038.8608,0,2,ATK2_SPOOF
-6.5637,-519370788.1699,0,4,ATK3B_UNDER
-17.4614,-519370778.6012,0,4,ATK3B_UNDER
-2.6044,0.6804,0,0,NORMAL
0.9664,863998.2987,0,2,ATK2_SPOOF
-4.6999,863966.1505,0,2,ATK2_SPOOF
-51.8363,2453145542.5658,0,3,ATK3_OVER
20.3069,863948.5199,0,2,ATK2_SPOOF
86530.1813,-16.446,0,1,ATK1_FUTURE
0.8851,0.1408,0,0,NORMAL
86288.2482,-66.0212,0,1,ATK1_FUTURE
86343.8521,71.178,0,1,ATK1_FUTURE
86402.6467,37.689,1,5,ATK4_REPLAY
86339.4801,-79.9249,0,1,ATK1_FUTURE
-0.4431,2.0498,0,0,NORMAL
86481.1421,-98.5217,1,5,ATK4_REPLAY
0.4643,0.2039,0,0,NORMAL
-34.9322,-519370684.0852,0,4,ATK3B_UNDER
23.4848,864021.2342,0,2,ATK2_SPOOF
-50.8994,863961.466,0,2,ATK2_SPOOF
-8.2422,864068.0451,0,2,ATK2_SPOOF
0.2385,-3.843,0,0,NORMAL
86383.6925,-32.4829,1,5,ATK4_REPLAY
2.7277,-1.1326,0,0,NORMAL
86470.5658,120.8903,0,1,ATK1_FUTURE
89.7282,-519370794.4705,0,4,ATK3B_UNDER
50.7666,2453145398.816,0,3,ATK3_OVER
65.4472,-519370651.4563,0,4,ATK3B_UNDER
86365.1221,52.5927,0,1,ATK1_FUTURE
86381.2628,-20.5713,1,5,ATK4_REPLAY
86335.6133,69.2053,1,5,ATK4_REPLAY
2.9899,0.8223,0,0,NORMAL
86449.7969,11.8162,0,1,ATK1_FUTURE
86394.2839,54.0687,0,1,ATK1_FUTURE
-29.6578,2453145473.463,0,3,ATK3_OVER
-50.1659,864028.51,0,2,ATK2_SPOOF
-23.4161,-519370759.9746,0,4,ATK3B_UNDER
86482.9608,2.8207,1,5,ATK4_REPLAY
86428.0804,95.0848,1,5,ATK4_REPLAY
0.9047,-2.3297,0,0,NORMAL
86407.5041,-31.0731,0,1,ATK1_FUTURE
47.7314,863979.8352,0,2,ATK2_SPOOF
-0.1722,-3.9949,0,0,NORMAL
-69.1923,-519370647.8073,0,4,ATK3B_UNDER
-28.981,2453145453.5349,0,3,ATK3_OVER
86408.6504,-5.7902,0,1,ATK1_FUTURE
72.3157,-519370755.7096,0,4,ATK3B_UNDER
-4.1911,863991.3739,0,2,ATK2_SPOOF
0.3288,-0.3573,0,0,NORMAL
86383.3916,151.5881,0,1,ATK1_FUTURE
-72.1233,2453145494.3668,0,3,ATK3_OVER
86372.1793,-82.4611,1,5,ATK4_REPLAY
-7.5584,863958.785,0,2,ATK2_SPOOF
-70.9057,-519370684.0832,0,4,ATK3B_UNDER
-11.809,864022.7601,0,2,ATK2_SPOOF
-3.8737,-0.0341,0,0,NORMAL
86422.6998,3.9836,0,1,ATK1_FUTURE
-0.8105,0.2919,0,0,NORMAL
5.0071,863923.6707,0,2,ATK2_SPOOF
86441.5671,26.0317,1,5,ATK4_REPLAY
86398.3831,21.7627,0,1,ATK1_FUTURE
-70.6754,864008.8146,0,2,ATK2_SPOOF
86428.0165,-82.9798,0,1,ATK1_FUTURE
-15.6713,2453145433.5525,0,3,ATK3_OVER
86488.769,-8.3105,1,5,ATK4_REPLAY
86415.1107,-3.6098,1,5,ATK4_REPLAY
-29.9275,-519370763.4737,0,4,ATK3B_UNDER
-53.8868,863964.6131,0,2,ATK2_SPOOF
2.612,-2.641,0,0,NORMAL
0.3141,2.0604,0,0,NORMAL
90.6017,2453145492.5712,0,3,ATK3_OVER
-50.2117,2453145473.8219,0,3,ATK3_OVER
0.7137,-0.5403,0,0,NORMAL
86424.6615,2.7405,1,5,ATK4_REPLAY
-9.658,2453145454.358,0,3,ATK3_OVER
2.3823,0.7274,0,0,NORMAL
-71.0864,863991.0824,0,2,ATK2_SPOOF
19.3638,-519370818.7735,0,4,ATK3B_UNDER
86368.2166,-42.3012,1,5,ATK4_REPLAY
-13.3897,864063.7295,0,2,ATK2_SPOOF
86453.4231,18.4853,0,1,ATK1_FUTURE
55.8787,863937.9299,0,2,ATK2_SPOOF
36.7112,2453145432.6276,0,3,ATK3_OVER
86412.1699,-17.4185,0,1,ATK1_FUTURE
86399.0049,-86.7193,0,1,ATK1_FUTURE
86415.1866,-54.0861,1,5,ATK4_REPLAY
3.2219,-2.4398,0,0,NORMAL
-0.4906,-1.4508,0,0,NORMAL
-55.9042,-519370723.7318,0,4,ATK3B_UNDER
3.882,2453145498.6821,0,3,ATK3_OVER
86401.3326,-0.9819,1,5,ATK4_REPLAY
0.0884,2.2183,0,0,NORMAL
25.4188,864024.1318,0,2,ATK2_SPOOF
47.3925,-519370747.9662,0,4,ATK3B_UNDER
21.3818,863950.7063,0,2,ATK2_SPOOF
40.588,2453145415.9529,0,3,ATK3_OVER
28.1699,2453145403.2947,0,3,ATK3_OVER
86316.1793,-17.7305,1,5,ATK4_REPLAY
10.972,2453145455.7831,0,3,ATK3_OVER
-1.4582,0.654,0,0,NORMAL
86360.761,-54.6091,0,1,ATK1_FUTURE
75.0801,864039.1568,0,2,ATK2_SPOOF
-0.0815,-0.7272,0,0,NORMAL
-43.3426,863917.8377,0,2,ATK2_SPOOF
86513.7093,26.1982,1,5,ATK4_REPLAY
86458.4635,-2.0047,0,1,ATK1_FUTURE
25.4825,2453145466.1042,0,3,ATK3_OVER
36.3585,-519370669.655,0,4,ATK3B_UNDER
86346.2214,-6.7014,0,1,ATK1_FUTURE
86400.3293,-63.5573,1,5,ATK4_REPLAY
44.4707,864020.96,0,2,ATK2_SPOOF
21.2552,-519370708.2912,0,4,ATK3B_UNDER
86405.6536,-0.2162,1,5,ATK4_REPLAY
86391.1893,-11.6063,0,1,ATK1_FUTURE
-35.4256,2453145384.2059,0,3,ATK3_OVER
-72.509,2453145471.7491,0,3,ATK3_OVER
86471.546,-37.1007,0,1,ATK1_FUTURE
-26.4519,864056.8434,0,2,ATK2_SPOOF
86305.2777,-30.7557,1,5,ATK4_REPLAY
86391.8332,48.7345,1,5,ATK4_REPLAY
86460.135,-24.7374,0,1,ATK1_FUTURE
14.8967,863985.1428,0,2,ATK2_SPOOF
86359.9304,26.3109,1,5,ATK4_REPLAY
86305.2477,-60.5955,0,1,ATK1_FUTURE
-15.2155,864068.6587,0,2,ATK2_SPOOF
86408.4737,-33.6926,0,1,ATK1_FUTURE
15.3705,2453145441.3597,0,3,ATK3_OVER
-0.0999,1.2394,0,0,NORMAL
-0.6525,0.4392,0,0,NORMAL
27.5173,864053.7853,0,2,ATK2_SPOOF
-7.3644,863986.5485,0,2,ATK2_SPOOF
86472.3529,-13.6996,0,1,ATK1_FUTURE
0.4462,0.9,0,0,NORMAL
-67.2197,2453145343.0662,0,3,ATK3_OVER
-15.9014,863917.4237,0,2,ATK2_SPOOF
-0.7809,-1.3883,0,0,NORMAL
86417.5802,10.2573,1,5,ATK4_REPLAY
-13.3814,2453145402.2309,0,3,ATK3_OVER
86406.7558,54.3347,1,5,ATK4_REPLAY
-1.3767,2.6241,0,0,NORMAL
-38.6419,-519370745.0124,0,4,ATK3B_UNDER
86490.8263,-24.9469,0,1,ATK1_FUTURE
0.0582,1.3476,0,0,NORMAL
40.6518,2453145368.7976,0,3,ATK3_OVER
86408.1006,48.7838,1,5,ATK4_REPLAY
86382.9014,-12.7921,1,5,ATK4_REPLAY
40.9035,863996.1901,0,2,ATK2_SPOOF
86443.2204,-70.2636,1,5,ATK4_REPLAY
-47.923,864098.7672,0,2,ATK2_SPOOF
38.5251,-519370717.1972,0,4,ATK3B_UNDER
26.9249,864024.3078,0,2,ATK2_SPOOF
-0.25,-0.7594,0,0,NORMAL
-45.1866,-519370705.9006,0,4,ATK3B_UNDER
-1.4242,0.4306,0,0,NORMAL
82.0965,-519370744.5384,0,4,ATK3B_UNDER
74.2578,2453145483.2155,0,3,ATK3_OVER
5.0654,864058.0867,0,2,ATK2_SPOOF
-2.4242,863984.3952,0,2,ATK2_SPOOF
86321.5281,-4.9547,1,5,ATK4_REPLAY
86427.0232,-80.3136,1,5,ATK4_REPLAY
47.6652,2453145440.1304,0,3,ATK3_OVER
